"date","value","groupid","group"
"2006-04-25",81.1828,4387,"POS"
"2006-04-28",81.716,4387,"POS"
"2006-04-29",83.0676,4387,"POS"
"2006-04-30",83.4644,4387,"POS"
"2006-05-01",83.6504,4387,"POS"
"2006-05-02",84.0844,4387,"POS"
"2006-05-05",84.258,4387,"POS"
"2006-05-06",85.1632,4387,"POS"
"2006-05-07",85.2996,4387,"POS"
"2006-05-08",85.5352,4387,"POS"
"2006-05-09",86.0436,4387,"POS"
"2006-05-12",86.552,4387,"POS"
"2006-05-13",86.614,4387,"POS"
"2006-05-14",87.4324,4387,"POS"
"2006-05-15",86.924,4387,"POS"
"2006-05-16",87.2216,4387,"POS"
"2006-05-19",87.9284,4387,"POS"
"2006-05-20",87.7052,4387,"POS"
"2006-05-21",87.3084,4387,"POS"
"2006-05-22",87.8292,4387,"POS"
"2006-05-23",87.8292,4387,"POS"
"2006-05-26",87.6804,4387,"POS"
"2006-05-27",88.1392,4387,"POS"
"2006-05-28",88.536,4387,"POS"
"2006-05-29",88.9948,4387,"POS"
"2006-05-30",88.908,4387,"POS"
"2006-06-02",88.04,4387,"POS"
"2006-06-03",87.8168,4387,"POS"
"2006-06-04",87.5316,4387,"POS"
"2006-06-05",87.916,4387,"POS"
"2006-06-06",87.792,4387,"POS"
"2006-06-09",88.1144,4387,"POS"
"2006-06-10",88.3624,4387,"POS"
"2006-06-11",88.5112,4387,"POS"
"2006-06-12",88.474,4387,"POS"
"2006-06-13",88.97,4387,"POS"
"2006-06-16",89.0692,4387,"POS"
"2006-06-17",85.498,4387,"POS"
"2006-06-18",86.2048,4387,"POS"
"2006-06-19",85.0516,4387,"POS"
"2006-06-20",86.242,4387,"POS"
"2006-06-23",87.0232,4387,"POS"
"2004-03-29",26.420308,4076,"POS"
"2004-03-30",26.445108,4076,"POS"
"2004-04-02",26.536,4076,"POS"
"2004-04-03",26.056492,4076,"POS"
"2004-04-04",26.1144,4076,"POS"
"2004-04-05",25.998708,4076,"POS"
"2004-04-06",25.932492,4076,"POS"
"2004-04-09",26.04,4076,"POS"
"2004-04-10",25.8664,4076,"POS"
"2004-04-11",25.659692,4076,"POS"
"2004-04-12",25.684492,4076,"POS"
"2004-04-13",25.577108,4076,"POS"
"2004-04-16",25.544,4076,"POS"
"2004-04-17",25.4448,4076,"POS"
"2004-04-18",25.411692,4076,"POS"
"2004-04-19",25.0976,4076,"POS"
"2004-04-20",25.089292,4076,"POS"
"2004-04-23",25.089292,4076,"POS"
"2004-04-24",25.3704,4076,"POS"
"2004-04-25",25.213292,4076,"POS"
"2004-04-26",24.9488,4076,"POS"
"2004-04-27",25.0232,4076,"POS"
"2004-04-30",24.791692,4076,"POS"
"2004-05-01",24.7008,4076,"POS"
"2004-05-02",24.634708,4076,"POS"
"2004-05-03",24.593292,4076,"POS"
"2004-05-04",25.006708,4076,"POS"
"2004-05-07",24.618092,4076,"POS"
"2004-05-08",24.2296,4076,"POS"
"2004-05-09",24.014708,4076,"POS"
"2004-05-10",23.8328,4076,"POS"
"2004-05-11",23.965108,4076,"POS"
"2004-05-14",24.0312,4076,"POS"
"2004-05-15",23.9816,4076,"POS"
"2004-05-16",23.998092,4076,"POS"
"2004-05-17",24.213108,4076,"POS"
"2004-05-18",24.287508,4076,"POS"
"2004-05-21",23.923692,4076,"POS"
"2004-05-22",23.692308,4076,"POS"
"2004-05-23",23.303692,4076,"POS"
"2004-05-24",23.5104,4076,"POS"
"2004-05-25",23.394708,4076,"POS"
"2004-05-28",23.477292,4076,"POS"
"2004-05-29",23.4112,4076,"POS"
"2004-05-30",23.080492,4076,"POS"
"2004-05-31",22.485292,4076,"POS"
"2004-06-01",22.568,4076,"POS"
"2004-06-04",22.444,4076,"POS"
"2004-06-05",22.1464,4076,"POS"
"2004-06-06",22.8904,4076,"POS"
"2004-06-07",22.700308,4076,"POS"
"2004-06-08",22.377908,4076,"POS"
"2004-06-11",22.898708,4076,"POS"
"2004-06-12",23.0144,4076,"POS"
"2004-06-13",22.8408,4076,"POS"
"2004-06-14",22.32,4076,"POS"
"2004-06-15",22.7912,4076,"POS"
"2004-06-18",22.9896,4076,"POS"
"2004-06-19",23.229292,4076,"POS"
"2004-06-20",23.808,4076,"POS"
"2004-06-21",22.6176,4076,"POS"
"2004-06-22",22.435692,4076,"POS"
"2004-06-25",21.8736,4076,"POS"
"2004-06-26",21.790892,4076,"POS"
"2004-06-27",21.9976,4076,"POS"
"2004-06-28",22.609292,4076,"POS"
"2004-06-29",22.262092,4076,"POS"
"2004-07-02",21.981108,4076,"POS"
"2004-07-03",21.881908,4076,"POS"
"2004-07-04",21.576,4076,"POS"
"2004-07-05",21.790892,4076,"POS"
"2004-07-06",22.253908,4076,"POS"
"2004-07-09",22.427508,4076,"POS"
"2004-07-10",22.402708,4076,"POS"
"2004-07-11",22.501908,4076,"POS"
"2004-07-12",22.501908,4076,"POS"
"2004-07-13",22.6424,4076,"POS"
"2004-07-16",22.386092,4076,"POS"
"2004-07-17",22.113292,4076,"POS"
"2004-07-18",21.824,4076,"POS"
"2004-07-19",22.2704,4076,"POS"
"2004-07-20",22.452308,4076,"POS"
"2004-07-23",22.361292,4076,"POS"
"2004-07-24",22.435692,4076,"POS"
"2004-07-25",22.402708,4076,"POS"
"2004-07-26",22.253908,4076,"POS"
"2004-07-27",22.1712,4076,"POS"
"2004-07-30",21.981108,4076,"POS"
"2004-07-31",22.005908,4076,"POS"
"2004-08-01",21.9976,4076,"POS"
"2004-08-02",22.229108,4076,"POS"
"2004-08-03",22.179508,4076,"POS"
"2004-08-06",22.014092,4076,"POS"
"2004-08-07",21.956308,4076,"POS"
"2004-08-08",21.733108,4076,"POS"
"2004-08-09",21.8736,4076,"POS"
"2004-08-10",21.939692,4076,"POS"
"2004-08-13",21.939692,4076,"POS"
"2004-08-14",21.691692,4076,"POS"
"2004-08-15",21.633908,4076,"POS"
"2004-08-16",21.576,4076,"POS"
"2004-08-17",21.4272,4076,"POS"
"2004-08-20",21.4272,4076,"POS"
"2004-08-21",21.683384,4076,"POS"
"2004-08-22",21.807508,4076,"POS"
"2004-08-23",21.840492,4076,"POS"
"2004-08-24",22.551508,4076,"POS"
"2004-08-27",22.692,4076,"POS"
"2004-08-28",22.658892,4076,"POS"
"2004-08-29",22.733292,4076,"POS"
"2004-08-30",23.006092,4076,"POS"
"2004-08-31",23.105292,4076,"POS"
"2004-09-03",23.105292,4076,"POS"
"2004-09-04",23.229292,4076,"POS"
"2004-09-05",23.303692,4076,"POS"
"2004-09-06",23.303692,4076,"POS"
"2004-09-07",22.948308,4076,"POS"
"2004-09-10",22.725108,4076,"POS"
"2004-09-11",22.7416,4076,"POS"
"2004-09-12",22.559692,4076,"POS"
"2004-09-13",23.105292,4076,"POS"
"2004-09-14",23.353292,4076,"POS"
"2004-09-17",22.9896,4076,"POS"
"2004-09-18",22.997908,4076,"POS"
"2004-09-19",23.1384,4076,"POS"
"2004-09-20",22.336492,4076,"POS"
"2004-09-21",22.386092,4076,"POS"
"2004-09-24",22.2704,4076,"POS"
"2004-09-25",22.187692,4076,"POS"
"2004-09-26",22.336492,4076,"POS"
"2004-09-27",21.9976,4076,"POS"
"2004-09-28",21.948,4076,"POS"
"2004-10-01",21.658708,4076,"POS"
"2004-10-02",21.948,4076,"POS"
"2004-10-03",21.939692,4076,"POS"
"2004-10-04",21.914892,4076,"POS"
"2004-10-05",21.7496,4076,"POS"
"2004-10-08",21.7496,4076,"POS"
"2004-10-09",21.7,4076,"POS"
"2004-10-10",21.9232,4076,"POS"
"2004-10-11",21.948,4076,"POS"
"2004-10-12",21.8984,4076,"POS"
"2004-10-15",22.187692,4076,"POS"
"2004-10-16",22.179508,4076,"POS"
"2004-10-17",22.625908,4076,"POS"
"2004-10-18",22.634092,4076,"POS"
"2004-10-19",22.460492,4076,"POS"
"2004-10-22",22.3696,4076,"POS"
"2004-10-23",22.1216,4076,"POS"
"2004-10-24",22.088492,4076,"POS"
"2004-10-25",21.7744,4076,"POS"
"2004-10-26",21.7,4076,"POS"
"2004-10-29",21.576,4076,"POS"
"2004-10-30",22.0472,4076,"POS"
"2004-10-31",22.386092,4076,"POS"
"2004-11-01",22.460492,4076,"POS"
"2004-11-02",22.237292,4076,"POS"
"2004-11-05",22.237292,4076,"POS"
"2004-11-06",22.088492,4076,"POS"
"2004-11-07",21.981108,4076,"POS"
"2004-11-08",21.8984,4076,"POS"
"2004-11-09",21.956308,4076,"POS"
"2004-11-12",22.088492,4076,"POS"
"2004-11-13",21.6008,4076,"POS"
"2004-11-14",21.906708,4076,"POS"
"2004-11-15",21.931508,4076,"POS"
"2004-11-16",21.6256,4076,"POS"
"2004-11-19",21.807508,4076,"POS"
"2004-11-20",21.8984,4076,"POS"
"2004-11-21",22.353108,4076,"POS"
"2004-11-22",22.650708,4076,"POS"
"2004-11-23",22.749908,4076,"POS"
"2004-11-26",22.873908,4076,"POS"
"2004-11-27",22.799508,4076,"POS"
"2004-11-28",22.568,4076,"POS"
"2004-11-29",23.0888,4076,"POS"
"2004-11-30",23.0888,4076,"POS"
"2004-12-03",23.2128,4076,"POS"
"2004-12-04",23.8328,4076,"POS"
"2004-12-05",23.7584,4076,"POS"
"2004-12-06",23.626092,4076,"POS"
"2004-12-07",23.741908,4076,"POS"
"2004-12-10",23.502092,4076,"POS"
"2004-12-11",23.8328,4076,"POS"
"2004-12-12",24.138708,4076,"POS"
"2004-12-13",25.172,4076,"POS"
"2004-12-14",25.585292,4076,"POS"
"2004-12-17",24.915692,4076,"POS"
"2004-12-18",24.932308,4076,"POS"
"2004-12-19",24.7752,4076,"POS"
"2004-12-20",25.130708,4076,"POS"
"2004-12-21",25.4448,4076,"POS"
"2004-12-24",25.676308,4076,"POS"
"2004-12-25",26.097908,4076,"POS"
"2004-12-26",26.676492,4076,"POS"
"2004-12-27",26.3872,4076,"POS"
"2004-12-28",26.5112,4076,"POS"
"2004-12-31",26.626892,4076,"POS"
"2005-01-01",26.6352,4076,"POS"
"2005-01-02",26.2632,4076,"POS"
"2005-01-03",26.031692,4076,"POS"
"2005-01-04",26.0896,4076,"POS"
"2005-01-07",25.899508,4076,"POS"
"2005-01-08",25.7176,4076,"POS"
"2005-01-09",25.734092,4076,"POS"
"2005-01-10",26.3376,4076,"POS"
"2005-01-11",26.6848,4076,"POS"
"2005-01-14",26.6848,4076,"POS"
"2005-01-15",26.412,4076,"POS"
"2005-01-16",26.5608,4076,"POS"
"2005-01-17",27.5528,4076,"POS"
"2005-01-18",27.709908,4076,"POS"
"2005-01-21",26.9576,4076,"POS"
"2005-01-22",27.420492,4076,"POS"
"2005-01-23",27.404,4076,"POS"
"2005-01-24",27.1808,4076,"POS"
"2005-01-25",27.015508,4076,"POS"
"2005-01-28",26.841908,4076,"POS"
"2005-01-29",26.784,4076,"POS"
"2005-01-30",26.701292,4076,"POS"
"2005-01-31",26.924492,4076,"POS"
"2005-02-01",27.1064,4076,"POS"
"2005-02-04",26.717908,4076,"POS"
"2005-02-05",26.668308,4076,"POS"
"2005-02-06",26.784,4076,"POS"
"2005-02-07",26.3872,4076,"POS"
"2005-02-08",26.0896,4076,"POS"
"2005-02-11",26.106092,4076,"POS"
"2005-02-12",25.585292,4076,"POS"
"2005-02-13",26.271508,4076,"POS"
"2005-02-14",26.97,4076,"POS"
"2005-02-15",27.065108,4076,"POS"
"2005-02-18",27.073292,4076,"POS"
"2005-02-19",27.073292,4076,"POS"
"2005-02-20",26.717908,4076,"POS"
"2005-02-21",26.6848,4076,"POS"
"2005-02-22",26.5856,4076,"POS"
"2005-02-25",26.3376,4076,"POS"
"2005-02-26",26.784,4076,"POS"
"2005-02-27",26.502892,4076,"POS"
"2005-02-28",26.04,4076,"POS"
"2005-03-01",25.668,4076,"POS"
"2005-03-04",26.321108,4076,"POS"
"2005-03-05",26.428492,4076,"POS"
"2005-03-06",26.974092,4076,"POS"
"2005-03-07",26.8584,4076,"POS"
"2005-03-08",26.618708,4076,"POS"
"2005-03-11",27.073292,4076,"POS"
"2005-03-12",26.941108,4076,"POS"
"2005-03-13",26.8832,4076,"POS"
"2005-03-14",28.1232,4076,"POS"
"2005-03-15",28.486892,4076,"POS"
"2005-03-18",28.4208,4076,"POS"
"2004-07-02",29.0284,4564,"POS"
"2004-07-03",28.8796,4564,"POS"
"2004-07-04",28.954,4564,"POS"
"2004-07-05",28.9416,4564,"POS"
"2004-07-06",29.016,4564,"POS"
"2004-07-09",29.0532,4564,"POS"
"2004-07-10",29.2516,4564,"POS"
"2004-07-11",29.3632,4564,"POS"
"2004-07-12",29.3632,4564,"POS"
"2004-07-13",29.388,4564,"POS"
"2004-07-16",29.2516,4564,"POS"
"2004-07-17",29.2268,4564,"POS"
"2004-07-18",28.9912,4564,"POS"
"2004-07-19",29.1896,4564,"POS"
"2004-07-20",29.1772,4564,"POS"
"2004-07-23",29.0656,4564,"POS"
"2004-07-24",29.0408,4564,"POS"
"2004-07-25",28.9664,4564,"POS"
"2004-07-26",28.9168,4564,"POS"
"2004-07-27",28.9664,4564,"POS"
"2004-07-30",29.0284,4564,"POS"
"2004-07-31",29.388,4564,"POS"
"2004-08-01",29.636,4564,"POS"
"2004-08-02",29.6856,4564,"POS"
"2004-08-03",29.512,4564,"POS"
"2004-08-06",29.4624,4564,"POS"
"2004-08-07",29.2888,4564,"POS"
"2004-08-08",29.3756,4564,"POS"
"2004-08-09",29.4004,4564,"POS"
"2004-08-10",29.3508,4564,"POS"
"2004-08-13",29.3508,4564,"POS"
"2004-08-14",29.1524,4564,"POS"
"2004-08-15",29.1896,4564,"POS"
"2004-08-16",29.1152,4564,"POS"
"2004-08-17",28.8796,4564,"POS"
"2004-08-20",28.8796,4564,"POS"
"2004-08-21",29.0656,4564,"POS"
"2004-08-22",29.1648,4564,"POS"
"2004-08-23",29.016,4564,"POS"
"2004-08-24",29.14,4564,"POS"
"2004-08-27",29.2764,4564,"POS"
"2004-08-28",29.202,4564,"POS"
"2004-08-29",29.2268,4564,"POS"
"2004-08-30",29.1524,4564,"POS"
"2004-08-31",29.1152,4564,"POS"
"2004-09-03",29.1152,4564,"POS"
"2004-09-04",29.0036,4564,"POS"
"2004-09-05",29.1276,4564,"POS"
"2004-09-06",29.1524,4564,"POS"
"2004-09-07",28.7308,4564,"POS"
"2004-09-10",28.7556,4564,"POS"
"2004-09-11",28.8548,4564,"POS"
"2004-09-12",28.8796,4564,"POS"
"2004-09-13",28.9416,4564,"POS"
"2004-09-14",29.1772,4564,"POS"
"2004-09-17",29.0656,4564,"POS"
"2004-09-18",28.9292,4564,"POS"
"2004-09-19",29.0036,4564,"POS"
"2004-09-20",28.9912,4564,"POS"
"2004-09-21",28.8052,4564,"POS"
"2004-09-24",28.7432,4564,"POS"
"2004-09-25",28.6068,4564,"POS"
"2004-09-26",28.7308,4564,"POS"
"2004-09-27",28.8176,4564,"POS"
"2004-09-28",28.7804,4564,"POS"
"2004-10-01",28.7432,4564,"POS"
"2004-10-02",29.1028,4564,"POS"
"2004-10-03",29.2888,4564,"POS"
"2004-10-04",29.4252,4564,"POS"
"2004-10-05",29.3012,4564,"POS"
"2004-10-08",29.3012,4564,"POS"
"2004-10-09",29.264,4564,"POS"
"2004-10-10",29.4996,4564,"POS"
"2004-10-11",29.512,4564,"POS"
"2004-10-12",29.3632,4564,"POS"
"2004-10-15",29.574,4564,"POS"
"2004-10-16",29.1772,4564,"POS"
"2004-10-17",29.2888,4564,"POS"
"2004-10-18",29.1276,4564,"POS"
"2004-10-19",29.202,4564,"POS"
"2004-10-22",29.1028,4564,"POS"
"2004-10-23",29.3012,4564,"POS"
"2004-10-24",29.6236,4564,"POS"
"2004-10-25",29.6732,4564,"POS"
"2004-10-26",29.946,4564,"POS"
"2004-10-29",29.9708,4564,"POS"
"2004-10-30",29.8964,4564,"POS"
"2004-10-31",29.7848,4564,"POS"
"2004-11-01",29.884,4564,"POS"
"2004-11-02",29.7104,4564,"POS"
"2004-11-05",29.884,4564,"POS"
"2004-11-06",29.6856,4564,"POS"
"2004-11-07",29.9584,4564,"POS"
"2004-11-08",29.7352,4564,"POS"
"2004-11-09",29.7352,4564,"POS"
"2004-11-12",29.636,4564,"POS"
"2004-11-13",29.4004,4564,"POS"
"2004-11-14",29.6112,4564,"POS"
"2004-11-15",29.3756,4564,"POS"
"2004-11-16",29.264,4564,"POS"
"2004-11-19",29.3632,4564,"POS"
"2004-11-20",29.3384,4564,"POS"
"2004-11-21",29.4004,4564,"POS"
"2004-11-22",29.2888,4564,"POS"
"2004-11-23",29.0284,4564,"POS"
"2004-11-26",29.0656,4564,"POS"
"2004-11-27",28.7928,4564,"POS"
"2004-11-28",28.892,4564,"POS"
"2004-11-29",28.8424,4564,"POS"
"2004-11-30",28.8424,4564,"POS"
"2004-12-03",28.6812,4564,"POS"
"2004-12-04",28.954,4564,"POS"
"2004-12-05",28.9912,4564,"POS"
"2004-12-06",29.0408,4564,"POS"
"2004-12-07",29.0408,4564,"POS"
"2004-12-10",29.1648,4564,"POS"
"2004-12-11",29.1648,4564,"POS"
"2004-12-12",29.4376,4564,"POS"
"2004-12-13",29.4748,4564,"POS"
"2004-12-14",29.5492,4564,"POS"
"2004-12-17",29.5368,4564,"POS"
"2004-12-18",29.7104,4564,"POS"
"2004-12-19",29.512,4564,"POS"
"2004-12-20",29.5616,4564,"POS"
"2004-12-21",29.8344,4564,"POS"
"2004-12-24",29.9956,4564,"POS"
"2004-12-25",30.082276,4564,"POS"
"2004-12-26",29.9584,4564,"POS"
"2004-12-27",29.5864,4564,"POS"
"2004-12-28",29.3508,4564,"POS"
"2004-12-31",29.6732,4564,"POS"
"2005-01-01",29.7848,4564,"POS"
"2005-01-02",29.4128,4564,"POS"
"2005-01-03",29.264,4564,"POS"
"2005-01-04",29.2888,4564,"POS"
"2005-01-07",29.3756,4564,"POS"
"2005-01-08",29.3632,4564,"POS"
"2005-01-09",29.5864,4564,"POS"
"2005-01-10",29.8716,4564,"POS"
"2005-01-11",29.8716,4564,"POS"
"2005-01-14",29.8716,4564,"POS"
"2005-01-15",29.4996,4564,"POS"
"2005-01-16",29.6112,4564,"POS"
"2005-01-17",29.7724,4564,"POS"
"2005-01-18",29.7104,4564,"POS"
"2005-01-21",29.2888,4564,"POS"
"2005-01-22",29.3756,4564,"POS"
"2005-01-23",29.3632,4564,"POS"
"2005-01-24",29.4624,4564,"POS"
"2005-01-25",29.4872,4564,"POS"
"2005-01-28",29.3136,4564,"POS"
"2005-01-29",29.2144,4564,"POS"
"2005-01-30",29.3384,4564,"POS"
"2005-01-31",29.574,4564,"POS"
"2005-02-01",29.45,4564,"POS"
"2005-02-04",29.3384,4564,"POS"
"2005-02-05",29.5492,4564,"POS"
"2005-02-06",29.6608,4564,"POS"
"2005-02-07",29.6112,4564,"POS"
"2005-02-08",29.512,4564,"POS"
"2005-02-11",29.6732,4564,"POS"
"2005-02-12",29.5368,4564,"POS"
"2005-02-13",29.6732,4564,"POS"
"2005-02-14",30.1444,4564,"POS"
"2005-02-15",29.9956,4564,"POS"
"2005-02-18",30.1692,4564,"POS"
"2005-02-19",30.1692,4564,"POS"
"2005-02-20",29.9212,4564,"POS"
"2005-02-21",30.2684,4564,"POS"
"2005-02-22",30.2064,4564,"POS"
"2005-02-25",30.3924,4564,"POS"
"2005-02-26",30.5536,4564,"POS"
"2005-02-27",30.3056,4564,"POS"
"2005-02-28",30.0576,4564,"POS"
"2005-03-01",29.76,4564,"POS"
"2005-03-04",29.8344,4564,"POS"
"2005-03-05",29.9708,4564,"POS"
"2005-03-06",30.3428,4564,"POS"
"2005-03-07",30.3676,4564,"POS"
"2005-03-08",30.3056,4564,"POS"
"2005-03-11",30.5288,4564,"POS"
"2005-03-12",30.6776,4564,"POS"
"2005-03-13",30.5288,4564,"POS"
"2005-03-14",30.3304,4564,"POS"
"2005-03-15",30.6156,4564,"POS"
"2005-03-18",30.4668,4564,"POS"
"2005-03-19",30.318,4564,"POS"
"2005-03-20",30.5908,4564,"POS"
"2005-03-21",30.6652,4564,"POS"
"2005-03-22",30.6776,4564,"POS"
"2005-03-25",30.6032,4564,"POS"
"2005-03-26",30.7396,4564,"POS"
"2005-03-27",30.5412,4564,"POS"
"2005-03-28",30.8636,4564,"POS"
"2005-03-29",30.8016,4564,"POS"
"2005-04-01",30.8636,4564,"POS"
"2005-04-02",31.062,4564,"POS"
"2005-04-03",31.0992,4564,"POS"
"2005-04-04",31.0496,4564,"POS"
"2005-04-05",31.2356,4564,"POS"
"2005-04-08",31.31,4564,"POS"
"2005-04-09",31.2852,4564,"POS"
"2005-04-10",31.186,4564,"POS"
"2005-04-11",31.3472,4564,"POS"
"2005-04-12",31.2976,4564,"POS"
"2005-04-15",31.4216,4564,"POS"
"2005-04-16",31.5332,4564,"POS"
"2005-04-17",31.62,4564,"POS"
"2005-04-18",31.6448,4564,"POS"
"2005-04-19",31.8184,4564,"POS"
"2005-04-22",31.8184,4564,"POS"
"2005-04-23",31.7068,4564,"POS"
"2005-04-24",31.62,4564,"POS"
"2005-04-25",31.5084,4564,"POS"
"2005-04-26",31.6696,4564,"POS"
"2005-04-29",31.9052,4564,"POS"
"2005-04-30",31.9176,4564,"POS"
"2005-05-01",31.682,4564,"POS"
"2005-05-02",31.8432,4564,"POS"
"2005-05-03",31.7192,4564,"POS"
"2005-05-06",31.5952,4564,"POS"
"2005-05-07",31.6696,4564,"POS"
"2005-05-08",31.8556,4564,"POS"
"2005-05-09",31.5704,4564,"POS"
"2005-05-10",31.5952,4564,"POS"
"2005-05-13",31.3968,4564,"POS"
"2005-05-14",31.434,4564,"POS"
"2005-05-15",31.6324,4564,"POS"
"2005-05-16",31.558,4564,"POS"
"2005-05-17",31.4712,4564,"POS"
"2005-05-20",31.2604,4564,"POS"
"2005-05-21",31.2976,4564,"POS"
"2005-05-22",31.6324,4564,"POS"
"2005-05-23",31.5084,4564,"POS"
"2005-05-24",31.3348,4564,"POS"
"2005-05-27",31.4464,4564,"POS"
"2005-05-28",31.3348,4564,"POS"
"2005-05-29",31.3844,4564,"POS"
"2005-05-30",31.434,4564,"POS"
"2005-05-31",31.372,4564,"POS"
"2005-06-03",31.4216,4564,"POS"
"2005-06-04",31.3596,4564,"POS"
"2005-06-05",31.4836,4564,"POS"
"2005-06-06",31.558,4564,"POS"
"2005-06-07",31.6696,4564,"POS"
"2005-06-10",31.9796,4564,"POS"
"2005-06-11",31.8804,4564,"POS"
"2005-06-12",32.0912,4564,"POS"
"2005-06-13",32.302,4564,"POS"
"2005-06-14",32.1904,4564,"POS"
"2005-06-17",32.054,4564,"POS"
"2005-06-18",32.0292,4564,"POS"
"2005-06-19",31.7812,4564,"POS"
"2005-06-20",31.7316,4564,"POS"
"2005-06-21",31.5828,4564,"POS"
"2011-06-03",42.16,4479,"POS"
"2011-06-04",42.3274,4479,"POS"
"2011-06-05",42.284,4479,"POS"
"2011-06-06",42.2468,4479,"POS"
"2011-06-07",41.3416,4479,"POS"
"2011-06-10",40.796,4479,"POS"
"2011-06-11",39.6428,4479,"POS"
"2011-06-12",39.2212,4479,"POS"
"2011-06-13",39.4072,4479,"POS"
"2011-06-14",39.4196,4479,"POS"
"2011-06-17",39.4196,4479,"POS"
"2011-06-18",39.4196,4479,"POS"
"2011-06-19",39.4072,4479,"POS"
"2011-06-20",39.7544,4479,"POS"
"2011-06-21",38.874,4479,"POS"
"2011-06-24",39.1964,4479,"POS"
"2011-06-25",40.3744,4479,"POS"
"2011-06-26",38.699656,4479,"POS"
"2011-06-27",38.812,4479,"POS"
"2011-06-28",39.3452,4479,"POS"
"2011-07-01",39.1716,4479,"POS"
"2011-07-02",38.9484,4479,"POS"
"2011-07-03",39.3948,4479,"POS"
"2011-07-04",39.0476,4479,"POS"
"2011-07-05",39.590224,4479,"POS"
"2011-07-08",40.5108,4479,"POS"
"2011-07-09",39.618,4479,"POS"
"2011-07-10",39.8288,4479,"POS"
"2011-07-11",39.8288,4479,"POS"
"2011-07-12",40.0768,4479,"POS"
"2011-07-15",39.9156,4479,"POS"
"2011-07-16",39.6552,4479,"POS"
"2011-07-17",39.4196,4479,"POS"
"2011-07-18",39.8908,4479,"POS"
"2011-07-19",40.3744,4479,"POS"
"2011-07-22",40.424,4479,"POS"
"2011-07-23",40.1822,4479,"POS"
"2011-07-24",39.9528,4479,"POS"
"2011-07-25",39.2584,4479,"POS"
"2011-07-26",39.0972,4479,"POS"
"2011-07-29",38.9236,4479,"POS"
"2011-07-30",39.0228,4479,"POS"
"2011-07-31",39.4072,4479,"POS"
"2011-08-01",39.1592,4479,"POS"
"2011-08-02",39.4444,4479,"POS"
"2011-08-05",39.6862,4479,"POS"
"2011-08-06",39.9032,4479,"POS"
"2011-08-07",40.5108,4479,"POS"
"2011-08-08",40.5852,4479,"POS"
"2011-08-09",40.1264,4479,"POS"
"2011-08-12",39.9776,4479,"POS"
"2011-08-13",39.9776,4479,"POS"
"2011-08-14",41.106,4479,"POS"
"2011-08-15",41.1556,4479,"POS"
"2011-08-16",40.9696,4479,"POS"
"2011-08-19",41.3788,4479,"POS"
"2011-08-20",41.3788,4479,"POS"
"2011-08-21",41.9368,4479,"POS"
"2011-08-22",41.8376,4479,"POS"
"2011-08-23",42.0112,4479,"POS"
"2011-08-26",42.0608,4479,"POS"
"2011-08-27",42.1104,4479,"POS"
"2011-08-28",42.0112,4479,"POS"
"2011-08-29",42.3708,4479,"POS"
"2011-08-30",42.2344,4479,"POS"
"2011-09-02",42.5072,4479,"POS"
"2011-09-03",42.1476,4479,"POS"
"2011-09-04",42.5072,4479,"POS"
"2011-09-05",42.9908,4479,"POS"
"2011-09-06",43.1148,4479,"POS"
"2011-09-09",43.1148,4479,"POS"
"2011-09-10",43.4124,4479,"POS"
"2011-09-11",42.9164,4479,"POS"
"2011-09-12",43.1024,4479,"POS"
"2011-09-13",43.1272,4479,"POS"
"2011-09-16",43.3256,4479,"POS"
"2011-09-17",43.7596,4479,"POS"
"2011-09-18",44.0076,4479,"POS"
"2011-09-19",43.7472,4479,"POS"
"2011-09-20",43.834,4479,"POS"
"2011-09-23",43.1272,4479,"POS"
"2011-09-24",43.4372,4479,"POS"
"2011-09-25",43.4496,4479,"POS"
"2011-09-26",43.0032,4479,"POS"
"2011-09-27",43.028,4479,"POS"
"2011-09-30",43.5488,4479,"POS"
"2011-10-01",43.7472,4479,"POS"
"2011-10-02",43.6356,4479,"POS"
"2011-10-03",43.7348,4479,"POS"
"2011-10-04",43.0528,4479,"POS"
"2011-10-07",43.0528,4479,"POS"
"2011-10-08",43.3504,4479,"POS"
"2011-10-09",42.3708,4479,"POS"
"2011-10-10",41.4532,4479,"POS"
"2011-10-11",41.664,4479,"POS"
"2011-10-14",41.1804,4479,"POS"
"2011-10-15",41.3292,4479,"POS"
"2011-10-16",41.416,4479,"POS"
"2011-10-17",40.9944,4479,"POS"
"2011-10-18",40.5976,4479,"POS"
"2011-10-21",40.176,4479,"POS"
"2011-10-22",40.5356,4479,"POS"
"2011-10-23",40.3496,4479,"POS"
"2011-10-24",40.8456,4479,"POS"
"2011-10-25",40.982,4479,"POS"
"2011-10-28",40.9696,4479,"POS"
"2011-10-29",41.2424,4479,"POS"
"2011-10-30",41.1556,4479,"POS"
"2011-10-31",41.4408,4479,"POS"
"2011-11-01",41.664,4479,"POS"
"2011-11-04",41.726,4479,"POS"
"2011-11-05",41.0068,4479,"POS"
"2011-11-06",41.478,4479,"POS"
"2011-11-07",40.982,4479,"POS"
"2011-11-08",41.6764,4479,"POS"
"2011-11-11",41.974,4479,"POS"
"2011-11-12",42.718,4479,"POS"
"2011-11-13",42.842,4479,"POS"
"2011-11-14",43.09,4479,"POS"
"2011-11-15",43.09,4479,"POS"
"2011-11-18",43.0032,4479,"POS"
